name,node_id,osm_node_id,x_coord,y_coord,geometry
,91,657654427,-94.9187485,43.3900564,POINT (-94.91874850000001 43.3900564)
,92,657654430,-94.9185966,43.3902138,POINT (-94.9185966 43.3902138)
,93,657654431,-94.9185679,43.3902818,POINT (-94.9185679 43.3902818)
,94,657654434,-94.9185201,43.3903709,POINT (-94.91852009999999 43.3903709)
,95,657654435,-94.9184734,43.3904941,POINT (-94.9184734 43.3904941)
,96,657654438,-94.9184201,43.3906075,POINT (-94.91842010000001 43.3906075)
,97,657654439,-94.9184011,43.3906691,POINT (-94.9184011 43.3906691)
,98,657654442,-94.9183177,43.391118,POINT (-94.9183177 43.391118)
,99,657654443,-94.9182891,43.3911491,POINT (-94.9182891 43.3911491)
,100,657654446,-94.918119,43.3912753,POINT (-94.918119 43.3912753)
,101,657654448,-94.9180061,43.3913366,POINT (-94.9180061 43.3913366)
,102,657654450,-94.9179018,43.3914356,POINT (-94.9179018 43.3914356)
,103,657654453,-94.9178632,43.3914669,POINT (-94.9178632 43.3914669)
,104,657654454,-94.9178443,43.3915698,POINT (-94.9178443 43.3915698)
,105,657654456,-94.9178013,43.3916552,POINT (-94.91780129999999 43.3916552)
,106,657654459,-94.9177476,43.3919118,POINT (-94.9177476 43.3919118)
,107,657654460,-94.9176854,43.3920524,POINT (-94.9176854 43.3920524)
,108,657654463,-94.9176518,43.3921998,POINT (-94.9176518 43.3921998)
,109,657654464,-94.9175939,43.3923232,POINT (-94.9175939 43.3923232)
,110,657654467,-94.9175077,43.3924876,POINT (-94.9175077 43.3924876)
,111,657654469,-94.9173129,43.3928879,POINT (-94.9173129 43.3928879)
,112,657663177,-94.9130487,43.3988679,POINT (-94.9130487 43.3988679)
,113,657663179,-94.9129839,43.3987303,POINT (-94.9129839 43.3987303)
,114,657663180,-94.9129568,43.3986551,POINT (-94.9129568 43.3986551)
,115,657663182,-94.9129196,43.398572,POINT (-94.9129196 43.398572)
,116,657663183,-94.9128736,43.3984422,POINT (-94.9128736 43.3984422)
,117,657663185,-94.9128363,43.3983186,POINT (-94.9128363 43.3983186)
,118,657663186,-94.9128247,43.398027,POINT (-94.9128247 43.398027)
,119,657663188,-94.9128527,43.3979752,POINT (-94.9128527 43.3979752)
,120,657663189,-94.9128819,43.3978829,POINT (-94.9128819 43.3978829)
,121,657663191,-94.9129629,43.3977492,POINT (-94.9129629 43.3977492)
,122,657663194,-94.9129824,43.3977011,POINT (-94.9129824 43.3977011)
,123,657663195,-94.9130197,43.3976708,POINT (-94.91301970000001 43.3976708)
,124,657663197,-94.9131431,43.3975508,POINT (-94.9131431 43.3975508)
,125,657663198,-94.9133599,43.3974967,POINT (-94.9133599 43.3974967)
,126,657663200,-94.9134546,43.3974834,POINT (-94.91345459999999 43.3974834)
,127,657663201,-94.9136423,43.3974425,POINT (-94.91364230000001 43.3974425)
,128,657663203,-94.9137934,43.3973814,POINT (-94.9137934 43.3973814)
,129,657663204,-94.913917,43.3973064,POINT (-94.913917 43.3973064)
,130,657663206,-94.9142103,43.3970908,POINT (-94.91421029999999 43.3970908)
,131,657663207,-94.9142388,43.3970534,POINT (-94.91423880000001 43.3970534)
,132,657663208,-94.9142675,43.3970259,POINT (-94.91426749999999 43.3970259)
,133,657663210,-94.9142865,43.396923,POINT (-94.9142865 43.396923)
,134,657663212,-94.9143258,43.3967584,POINT (-94.9143258 43.3967584)
,135,657663213,-94.9143249,43.3967314,POINT (-94.9143249 43.3967314)
,136,657663215,-94.9143164,43.3966965,POINT (-94.9143164 43.3966965)
,137,657663216,-94.9143322,43.3964531,POINT (-94.9143322 43.3964531)
,138,657663218,-94.9143625,43.3961996,POINT (-94.9143625 43.3961996)
,139,657663219,-94.9143487,43.3959972,POINT (-94.91434870000001 43.3959972)
,140,657663220,-94.914312,43.3959285,POINT (-94.914312 43.3959285)
,141,657663222,-94.9141532,43.3957871,POINT (-94.9141532 43.3957871)
,142,657663223,-94.9141438,43.3957638,POINT (-94.91414380000001 43.3957638)
,143,657663224,-94.9141067,43.3957221,POINT (-94.9141067 43.3957221)
,144,657663226,-94.9140597,43.3956806,POINT (-94.9140597 43.3956806)
,145,657663227,-94.9140601,43.3956536,POINT (-94.9140601 43.3956536)
,146,657697215,-94.9157103,43.3944243,POINT (-94.9157103 43.3944243)
,147,658183592,-94.8948012,43.3883701,POINT (-94.8948012 43.3883701)
,148,658183594,-94.8946029,43.3884652,POINT (-94.8946029 43.3884652)
,149,658183596,-94.8945517,43.3884859,POINT (-94.89455169999999 43.3884859)
,150,658183598,-94.8943763,43.3886022,POINT (-94.8943763 43.3886022)
,151,658183600,-94.894292,43.3886288,POINT (-94.89429199999999 43.3886288)
,152,658183602,-94.8941503,43.3887176,POINT (-94.89415030000001 43.3887176)
,153,658183603,-94.8940978,43.3887383,POINT (-94.8940978 43.3887383)
,154,658183604,-94.8939222,43.3888475,POINT (-94.89392220000001 43.3888475)
,155,658183605,-94.893299,43.3891747,POINT (-94.893299 43.3891747)
,156,658183606,-94.8931177,43.3892597,POINT (-94.8931177 43.3892597)
,157,658211766,-94.9135335,43.4009685,POINT (-94.9135335 43.4009685)
,158,658211767,-94.913477,43.4009407,POINT (-94.913477 43.4009407)
,159,658211768,-94.9133935,43.4008754,POINT (-94.9133935 43.4008754)
,160,658211769,-94.9133563,43.400831,POINT (-94.9133563 43.400831)
,161,658211770,-94.9133093,43.4007895,POINT (-94.91330929999999 43.4007895)
,162,658211771,-94.9132448,43.400624,POINT (-94.9132448 43.400624)
,163,658211773,-94.9132762,43.400366,POINT (-94.9132762 43.400366)
,164,658211780,-94.9132936,43.4003297,POINT (-94.9132936 43.4003297)
,165,658211782,-94.9133221,43.400295,POINT (-94.9133221 43.400295)
,166,658211783,-94.9133693,43.4001861,POINT (-94.9133693 43.4001861)
,167,658211785,-94.9133983,43.4001649,POINT (-94.9133983 43.4001649)
,168,658211787,-94.9134073,43.4001378,POINT (-94.9134073 43.4001378)
,169,658211789,-94.9134453,43.4000903,POINT (-94.91344530000001 43.4000903)
,170,658211791,-94.9135409,43.399987,POINT (-94.9135409 43.399987)
,171,658211793,-94.9135496,43.3999526,POINT (-94.9135496 43.3999526)
,172,658211794,-94.9135879,43.3999123,POINT (-94.9135879 43.3999123)
,173,658211795,-94.9135979,43.399878,POINT (-94.9135979 43.399878)
,174,658211796,-94.9136255,43.3998505,POINT (-94.91362549999999 43.3998505)
,175,658211797,-94.9136355,43.3998161,POINT (-94.9136355 43.3998161)
,176,658211799,-94.9136737,43.3997749,POINT (-94.9136737 43.3997749)
,177,658211801,-94.9136937,43.3996657,POINT (-94.9136937 43.3996657)
,178,658211803,-94.9136656,43.3995968,POINT (-94.9136656 43.3995968)
,179,658211804,-94.9135253,43.3994524,POINT (-94.9135253 43.3994524)
,180,658211806,-94.9131978,43.3992111,POINT (-94.91319780000001 43.3992111)
,181,658211808,-94.9131792,43.39917,POINT (-94.9131792 43.39917)
,182,658211810,-94.913161,43.399101,POINT (-94.913161 43.399101)
,183,658275350,-94.9157066,43.3944168,POINT (-94.91570659999999 43.3944168)
,184,658275352,-94.9156649,43.3942689,POINT (-94.9156649 43.3942689)
,185,658275354,-94.9156516,43.3942385,POINT (-94.9156516 43.3942385)
,186,658275357,-94.9156039,43.3941763,POINT (-94.91560389999999 43.3941763)
,187,658275359,-94.9154636,43.3940733,POINT (-94.9154636 43.3940733)
,188,658275360,-94.9153835,43.3940764,POINT (-94.9153835 43.3940764)
,189,658275362,-94.9152939,43.3940932,POINT (-94.91529389999999 43.3940932)
,190,658275364,-94.9152334,43.3941338,POINT (-94.91523340000001 43.3941338)
,191,658275366,-94.9150952,43.3942163,POINT (-94.9150952 43.3942163)
,192,658275368,-94.914982,43.3943046,POINT (-94.91498199999999 43.3943046)
,193,658275370,-94.9149635,43.3943464,POINT (-94.9149635 43.3943464)
,194,658275372,-94.9148879,43.3944143,POINT (-94.9148879 43.3944143)
,195,658275373,-94.9148215,43.3944622,POINT (-94.9148215 43.3944622)
,196,658275375,-94.9147649,43.3944685,POINT (-94.91476489999999 43.3944685)
,197,658275377,-94.9147084,43.3944416,POINT (-94.91470839999999 43.3944416)
,198,658287317,-94.9217807,43.3927473,POINT (-94.9217807 43.3927473)
,199,658287320,-94.9216199,43.3928562,POINT (-94.9216199 43.3928562)
,200,658287323,-94.9213363,43.3930618,POINT (-94.92133629999999 43.3930618)
,201,658287326,-94.9212794,43.3931366,POINT (-94.9212794 43.3931366)
,202,658287329,-94.9211747,43.3932257,POINT (-94.92117469999999 43.3932257)
,203,658287332,-94.9210938,43.3933216,POINT (-94.92109379999999 43.3933216)
,204,658287336,-94.9210037,43.3934383,POINT (-94.9210037 43.3934383)
,205,658287339,-94.9209183,43.3936297,POINT (-94.9209183 43.3936297)
,206,658287342,-94.9208659,43.3937288,POINT (-94.9208659 43.3937288)
,207,658287344,-94.9208415,43.3938561,POINT (-94.92084149999999 43.3938561)
,208,658287347,-94.9207407,43.3940649,POINT (-94.9207407 43.3940649)
,209,658287350,-94.9207072,43.394178,POINT (-94.9207072 43.394178)
,210,658287353,-94.920631,43.3942667,POINT (-94.920631 43.3942667)
,211,658287356,-94.9206115,43.3943147,POINT (-94.92061150000001 43.3943147)
,212,658287359,-94.9205268,43.3944071,POINT (-94.9205268 43.3944071)
,213,658287361,-94.9204605,43.3944586,POINT (-94.9204605 43.3944586)
,214,658287362,-94.9202522,43.3945882,POINT (-94.92025219999999 43.3945882)
,215,658287363,-94.9200535,43.3946698,POINT (-94.92005349999999 43.3946698)
,216,658287364,-94.9200264,43.3946694,POINT (-94.9200264 43.3946694)
,217,658287366,-94.9199414,43.3947176,POINT (-94.9199414 43.3947176)
,218,658287377,-94.9198707,43.3947449,POINT (-94.9198707 43.3947449)
,219,2448435203,-94.8989073,43.40031,POINT (-94.8989073 43.40031)
,220,2448435282,-94.8981855,43.4005397,POINT (-94.8981855 43.4005397)
,221,2448435284,-94.8981805,43.4004991,POINT (-94.8981805 43.4004991)
,222,2448435291,-94.8981614,43.4005767,POINT (-94.89816140000001 43.4005767)
,223,2448435381,-94.8983518,43.400682,POINT (-94.8983518 43.400682)
,224,2448435423,-94.8988617,43.4007368,POINT (-94.8988617 43.4007368)
,225,2448435456,-94.8985908,43.4007894,POINT (-94.89859079999999 43.4007894)
,226,2448435534,-94.898494,43.4007248,POINT (-94.898494 43.4007248)
,227,2448435550,-94.8984296,43.4003253,POINT (-94.8984296 43.4003253)
,228,2448435552,-94.8987193,43.4002961,POINT (-94.8987193 43.4002961)
,229,2448435555,-94.8988239,43.4002727,POINT (-94.8988239 43.4002727)
,230,2448435569,-94.8981641,43.4006176,POINT (-94.8981641 43.4006176)
,231,2448435599,-94.8981507,43.4004501,POINT (-94.8981507 43.4004501)
,232,2448435665,-94.8987705,43.4008947,POINT (-94.8987705 43.4008947)
,233,2448435697,-94.898156,43.4003292,POINT (-94.898156 43.4003292)
,234,2448435799,-94.8981158,43.4003585,POINT (-94.8981158 43.4003585)
,235,2448435832,-94.8981024,43.4004052,POINT (-94.8981024 43.4004052)
,236,2448435844,-94.8983011,43.4003276,POINT (-94.8983011 43.4003276)
