name,node_id,osm_node_id,x_coord,y_coord,geometry
,33,825529280,-111.0303756,33.6493032,POINT (-111.0303756 33.6493032)
,34,825529331,-111.0385557,33.6438507,POINT (-111.0385557 33.6438507)
,35,825529342,-111.104275,33.6974271,POINT (-111.104275 33.6974271)
,36,825529549,-111.0440178,33.6473211,POINT (-111.0440178 33.6473211)
,37,825529558,-111.0541351,33.6522708,POINT (-111.0541351 33.6522708)
,38,825529577,-111.0968153,33.6971544,POINT (-111.0968153 33.6971544)
,39,825529691,-111.0837829,33.6640686,POINT (-111.0837829 33.6640686)
,40,825529794,-111.0497037,33.6532985,POINT (-111.0497037 33.6532985)
,41,825529807,-111.0633329,33.6535741,POINT (-111.0633329 33.6535741)
,42,825529841,-111.0860975,33.6887886,POINT (-111.0860975 33.6887886)
,43,825530417,-111.0794754,33.6617159,POINT (-111.0794754 33.6617159)
,44,825530432,-111.0859735,33.6725004,POINT (-111.0859735 33.6725004)
,45,825530487,-111.0242668,33.6668851,POINT (-111.0242668 33.6668851)
,46,825530579,-111.0143794,33.6509311,POINT (-111.0143794 33.6509311)
,47,825530601,-111.0680604,33.6578132,POINT (-111.0680604 33.6578132)
,48,825530616,-111.1299165,33.701423,POINT (-111.1299165 33.701423)
,49,825530738,-111.0812146,33.6770231,POINT (-111.0812146 33.6770231)
,50,825530778,-111.0160083,33.6659091,POINT (-111.0160083 33.6659091)
,51,825530850,-111.0218676,33.6511427,POINT (-111.0218676 33.6511427)
,52,825530864,-111.0745893,33.6569165,POINT (-111.0745893 33.6569165)
,53,825530878,-111.1339129,33.6960529,POINT (-111.1339129 33.6960529)
,54,825530890,-111.1223546,33.7019007,POINT (-111.1223546 33.7019007)
,55,825530906,-111.0735869,33.685002,POINT (-111.0735869 33.685002)
,56,825531005,-111.0895723,33.6741569,POINT (-111.0895723 33.6741569)
,57,825531057,-110.999799,33.6666322,POINT (-110.999799 33.6666322)
,58,825531072,-111.0945028,33.6695261,POINT (-111.0945028 33.6695261)
,59,825531109,-111.0284359,33.6501769,POINT (-111.0284359 33.6501769)
,60,825531150,-111.1148875,33.7008539,POINT (-111.1148875 33.7008539)
,61,825531165,-111.0701668,33.6837927,POINT (-111.0701668 33.6837927)
,62,825531320,-111.0984673,33.6674026,POINT (-111.0984673 33.6674026)
,63,825531348,-111.0302851,33.6453224,POINT (-111.0302851 33.6453224)
,64,825531353,-111.0334596,33.647506,POINT (-111.0334596 33.647506)
,65,825531366,-111.109329,33.7010926,POINT (-111.109329 33.7010926)
,66,825531377,-111.0998459,33.692579,POINT (-111.0998459 33.692579)
,67,825531512,-111.1070746,33.666883,POINT (-111.1070746 33.666883)
,68,825531529,-111.0309418,33.6473514,POINT (-111.0309418 33.6473514)
,69,825531575,-111.038936,33.6473532,POINT (-111.038936 33.6473532)
,70,825531600,-111.1065509,33.6972888,POINT (-111.1065509 33.6972888)
,71,825531859,-111.0428281,33.6467107,POINT (-111.0428281 33.6467107)
,72,825531874,-111.0531295,33.6499283,POINT (-111.0531295 33.6499283)
,73,825531896,-111.0940384,33.6939717,POINT (-111.0940384 33.6939717)
,74,825532046,-111.0840516,33.66083,POINT (-111.0840516 33.66083)
,75,825532201,-111.0486977,33.6534249,POINT (-111.0486977 33.6534249)
,76,825532234,-111.0607228,33.6535576,POINT (-111.0607228 33.6535576)
,77,825532289,-111.0861182,33.6920491,POINT (-111.0861182 33.6920491)
,78,825532359,-111.0792384,33.6600665,POINT (-111.0792384 33.6600665)
,79,825532367,-111.0857902,33.6705373,POINT (-111.0857902 33.6705373)
,80,825532463,-111.0092978,33.6499997,POINT (-111.0092978 33.6499997)
,81,825532476,-111.067771,33.656884,POINT (-111.067771 33.656884)
,82,825532491,-111.0902326,33.7026159,POINT (-111.0902326 33.7026159)
,83,825532502,-111.0803278,33.6822466,POINT (-111.0803278 33.6822466)
,84,825532595,-111.0772881,33.6752202,POINT (-111.0772881 33.6752202)
,85,825532621,-111.0186325,33.6647719,POINT (-111.0186325 33.6647719)
,86,825532691,-111.0198359,33.6513344,POINT (-111.0198359 33.6513344)
,87,825532701,-111.0726561,33.6556245,POINT (-111.0726561 33.6556245)
,88,825532703,-111.1344726,33.695036,POINT (-111.1344726 33.695036)
,89,825532718,-111.1232294,33.7017903,POINT (-111.1232294 33.7017903)
,90,825532821,-111.0889414,33.6753667,POINT (-111.0889414 33.6753667)
,91,825532886,-111.000929,33.6679314,POINT (-111.000929 33.6679314)
,92,825532890,-111.0930238,33.6707031,POINT (-111.0930238 33.6707031)
,93,825532932,-111.0263914,33.649852,POINT (-111.0263914 33.649852)
,94,825532953,-111.1307012,33.6986357,POINT (-111.1307012 33.6986357)
,95,825532978,-111.1167887,33.7009521,POINT (-111.1167887 33.7009521)
,96,825533123,-111.0906358,33.6681525,POINT (-111.0906358 33.6681525)
,97,825533206,-111.0954745,33.6653691,POINT (-111.0954745 33.6653691)
,98,825533237,-111.0288062,33.6448107,POINT (-111.0288062 33.6448107)
,99,825533254,-111.0328882,33.6463238,POINT (-111.0328882 33.6463238)
,100,825533282,-111.1100516,33.6993604,POINT (-111.1100516 33.6993604)
,101,825533309,-111.1009976,33.6939203,POINT (-111.1009976 33.6939203)
,102,825533484,-111.0602946,33.6818519,POINT (-111.0602946 33.6818519)
,103,825533513,-111.1050559,33.6670322,POINT (-111.1050559 33.6670322)
,104,825533523,-111.031988,33.6448665,POINT (-111.031988 33.6448665)
,105,825533582,-111.0377588,33.6485517,POINT (-111.0377588 33.6485517)
,106,825533629,-111.1080191,33.6997955,POINT (-111.1080191 33.6997955)
,107,825533670,-111.0927063,33.6844654,POINT (-111.0927063 33.6844654)
,108,825533836,-111.0566446,33.6812965,POINT (-111.0566446 33.6812965)
,109,825533937,-111.0419015,33.644995,POINT (-111.0419015 33.644995)
,110,825533990,-111.0904986,33.6915587,POINT (-111.0904986 33.6915587)
,111,825534169,-111.0814218,33.662095,POINT (-111.0814218 33.662095)
,112,825534198,-111.0550008,33.6763974,POINT (-111.0550008 33.6763974)
,113,825534321,-111.0468245,33.6510219,POINT (-111.0468245 33.6510219)
,114,825534346,-111.0586518,33.6522875,POINT (-111.0586518 33.6522875)
,115,825534374,-111.0998985,33.7057432,POINT (-111.0998985 33.7057432)
,116,825534412,-111.0879872,33.6953092,POINT (-111.0879872 33.6953092)
,117,825534550,-111.0772529,33.6611773,POINT (-111.0772529 33.6611773)
,118,825534564,-111.0869831,33.6685052,POINT (-111.0869831 33.6685052)
,119,825534684,-111.0517291,33.6504505,POINT (-111.0517291 33.6504505)
,120,825534698,-111.0659234,33.6554105,POINT (-111.0659234 33.6554105)
,121,825534739,-111.0818147,33.6842312,POINT (-111.0818147 33.6842312)
,122,825534845,-111.0788528,33.6720089,POINT (-111.0788528 33.6720089)
,123,825534865,-111.0378773,33.6712598,POINT (-111.0378773 33.6712598)
,124,825534940,-111.0182974,33.6514219,POINT (-111.0182974 33.6514219)
,125,825534947,-111.073011,33.6541565,POINT (-111.073011 33.6541565)
,126,825534972,-111.1256941,33.7001838,POINT (-111.1256941 33.7001838)
,127,825534993,-111.0743497,33.6832425,POINT (-111.0743497 33.6832425)
,128,825535126,-111.0892837,33.6765487,POINT (-111.0892837 33.6765487)
,129,825535176,-111.0148367,33.6677781,POINT (-111.0148367 33.6677781)
,130,825535191,-111.00822,33.6495374,POINT (-111.00822 33.6495374)
,131,825535193,-111.090767,33.6670308,POINT (-111.090767 33.6670308)
,132,825535266,-111.0247417,33.6485704,POINT (-111.0247417 33.6485704)
,133,825535297,-111.1314255,33.6973825,POINT (-111.1314255 33.6973825)
,134,825535321,-111.1179062,33.699687,POINT (-111.1179062 33.699687)
,135,825535500,-111.0907286,33.6705607,POINT (-111.0907286 33.6705607)
,136,825535531,-111.0088269,33.6671433,POINT (-111.0088269 33.6671433)
,137,825535545,-110.9941038,33.6635565,POINT (-110.9941038 33.6635565)
,138,825535548,-111.0943963,33.6660292,POINT (-111.0943963 33.6660292)
,139,825535621,-111.0282612,33.6431665,POINT (-111.0282612 33.6431665)
,140,825535629,-111.0318288,33.6485723,POINT (-111.0318288 33.6485723)
,141,825535666,-111.1130648,33.7001234,POINT (-111.1130648 33.7001234)
,142,825535873,-111.1039437,33.6650477,POINT (-111.1039437 33.6650477)
,143,825535925,-111.0322911,33.6428706,POINT (-111.0322911 33.6428706)
,144,825535944,-111.0365429,33.6475947,POINT (-111.0365429 33.6475947)
,145,825535975,-111.1086908,33.7011204,POINT (-111.1086908 33.7011204)
,146,825535999,-111.0955086,33.6859768,POINT (-111.0955086 33.6859768)
,147,825536222,-111.1137756,33.6673752,POINT (-111.1137756 33.6673752)
,148,825536320,-111.0398179,33.6439169,POINT (-111.0398179 33.6439169)
,149,825536351,-111.1032875,33.695558,POINT (-111.1032875 33.695558)
,150,825536382,-111.0877557,33.6908446,POINT (-111.0877557 33.6908446)
,151,825536560,-111.0795678,33.663448,POINT (-111.0795678 33.663448)
,152,825536688,-111.0467856,33.6478878,POINT (-111.0467856 33.6478878)
,153,825536717,-111.0574749,33.6527987,POINT (-111.0574749 33.6527987)
,154,825536888,-111.0765095,33.6594015,POINT (-111.0765095 33.6594015)
,155,825536912,-111.0851971,33.6659872,POINT (-111.0851971 33.6659872)
,156,825537062,-111.0502103,33.650313,POINT (-111.0502103 33.650313)
,157,825537077,-111.0647597,33.653783,POINT (-111.0647597 33.653783)
,158,825537101,-111.0939634,33.7046494,POINT (-111.0939634 33.7046494)
,159,825537237,-111.0819236,33.671827,POINT (-111.0819236 33.671827)
,160,825537300,-111.0212097,33.665658,POINT (-111.0212097 33.665658)
,161,825537375,-111.0169565,33.6509926,POINT (-111.0169565 33.6509926)
,162,825537398,-111.0707167,33.6568619,POINT (-111.0707167 33.6568619)
,163,825537430,-111.1273513,33.7010478,POINT (-111.1273513 33.7010478)
,164,825537557,-111.0881996,33.6795235,POINT (-111.0881996 33.6795235)
,165,825537620,-111.0160261,33.6693841,POINT (-111.0160261 33.6693841)
,166,825537629,-111.0057861,33.6514443,POINT (-111.0057861 33.6514443)
,167,825537707,-111.0238675,33.6481577,POINT (-111.0238675 33.6481577)
,168,825537725,-111.0767658,33.6577081,POINT (-111.0767658 33.6577081)
,169,825537739,-111.1331036,33.6965145,POINT (-111.1331036 33.6965145)
,170,825537755,-111.1203538,33.7006041,POINT (-111.1203538 33.7006041)
,171,825537778,-111.072949,33.6855628,POINT (-111.072949 33.6855628)
,172,825537915,-111.0904138,33.672969,POINT (-111.0904138 33.672969)
,173,825537987,-111.0091748,33.6681387,POINT (-111.0091748 33.6681387)
,174,825538001,-111.096159,33.6670019,POINT (-111.096159 33.6670019)
,175,825538094,-111.0283784,33.6460642,POINT (-111.0283784 33.6460642)
,176,825538112,-111.0305463,33.6502104,POINT (-111.0305463 33.6502104)
,177,825538130,-111.1144463,33.7003098,POINT (-111.1144463 33.7003098)
,178,825538151,-111.0671872,33.6824952,POINT (-111.0671872 33.6824952)
,179,825538377,-111.1028792,33.6665435,POINT (-111.1028792 33.6665435)
,180,825538446,-111.0315875,33.6436017,POINT (-111.0315875 33.6436017)
,181,825538451,-111.0355901,33.6462255,POINT (-111.0355901 33.6462255)
,182,825538481,-111.1109742,33.7023181,POINT (-111.1109742 33.7023181)
,183,825538498,-111.0985355,33.6891704,POINT (-111.0985355 33.6891704)
,184,825538677,-111.0609392,33.6790808,POINT (-111.0609392 33.6790808)
,185,825538706,-111.1096979,33.6660078,POINT (-111.1096979 33.6660078)
,186,825538786,-111.0386215,33.6438067,POINT (-111.0386215 33.6438067)
,187,825538805,-111.1036042,33.6977682,POINT (-111.1036042 33.6977682)
,188,825538996,-111.0447279,33.6478546,POINT (-111.0447279 33.6478546)
,189,825539016,-111.0541219,33.6523807,POINT (-111.0541219 33.6523807)
,190,825539032,-111.0972827,33.6980726,POINT (-111.0972827 33.6980726)
,191,825539131,-111.0839012,33.6640686,POINT (-111.0839012 33.6640686)
,192,825539248,-111.0500982,33.6525618,POINT (-111.0500982 33.6525618)
,193,825539267,-111.0632935,33.6543878,POINT (-111.0632935 33.6543878)
,194,825539299,-111.0947207,33.7054826,POINT (-111.0947207 33.7054826)
,195,825539673,-111.0790679,33.6626178,POINT (-111.0790679 33.6626178)
,196,825539681,-111.085791,33.6734909,POINT (-111.085791 33.6734909)
,197,825539707,-111.0427694,33.673174,POINT (-111.0427694 33.673174)
,198,825539786,-111.0157795,33.651245,POINT (-111.0157795 33.651245)
,199,825539800,-111.0686785,33.6585939,POINT (-111.0686785 33.6585939)
,200,825539820,-111.129877,33.7014779,POINT (-111.129877 33.7014779)
,201,825539827,-111.0765066,33.6818402,POINT (-111.0765066 33.6818402)
,202,825539923,-111.0833786,33.6783642,POINT (-111.0833786 33.6783642)
,203,825540023,-111.0218742,33.6510603,POINT (-111.0218742 33.6510603)
,204,825540036,-111.0759895,33.6558331,POINT (-111.0759895 33.6558331)
,205,825540038,-111.1330644,33.6960085,POINT (-111.1330644 33.6960085)
,206,825540050,-111.1217496,33.7023519,POINT (-111.1217496 33.7023519)
,207,825540170,-111.0904471,33.6741732,POINT (-111.0904471 33.6741732)
,208,825540225,-111.0952193,33.6686407,POINT (-111.0952193 33.6686407)
,209,825540273,-111.0284891,33.6487968,POINT (-111.0284891 33.6487968)
,210,825540329,-111.1141179,33.7010082,POINT (-111.1141179 33.7010082)
,211,825540342,-111.0695814,33.684084,POINT (-111.0695814 33.684084)
,212,825540530,-111.0030779,33.6698184,POINT (-111.0030779 33.6698184)
,213,825540557,-111.1003677,33.6675835,POINT (-111.1003677 33.6675835)
,214,825540593,-111.0305155,33.6445692,POINT (-111.0305155 33.6445692)
,215,825540624,-111.0336764,33.6481384,POINT (-111.0336764 33.6481384)
,216,825540641,-111.1104541,33.701598,POINT (-111.1104541 33.701598)
,217,825540662,-111.0994313,33.6919193,POINT (-111.0994313 33.6919193)
,218,825540827,-111.108133,33.6662888,POINT (-111.108133 33.6662888)
,219,825540869,-111.0310664,33.6480663,POINT (-111.0310664 33.6480663)
,220,825540876,-111.0386799,33.6465559,POINT (-111.0386799 33.6465559)
,221,825540913,-111.1064456,33.6971735,POINT (-111.1064456 33.6971735)
,222,825541082,-111.0540005,33.6831438,POINT (-111.0540005 33.6831438)
,223,825541178,-111.0434329,33.6464193,POINT (-111.0434329 33.6464193)
,224,825541192,-111.0539577,33.6504012,POINT (-111.0539577 33.6504012)
,225,825541208,-111.0941042,33.6940541,POINT (-111.0941042 33.6940541)
,226,825541323,-111.0843083,33.6617702,POINT (-111.0843083 33.6617702)
,227,825541403,-111.0487306,33.6536338,POINT (-111.0487306 33.6536338)
,228,825541425,-111.0615577,33.6544154,POINT (-111.0615577 33.6544154)
,229,825541535,-111.0792845,33.6601489,POINT (-111.0792845 33.6601489)
,230,825541543,-111.085462,33.6714507,POINT (-111.085462 33.6714507)
,231,825541584,-111.0252465,33.6670558,POINT (-111.0252465 33.6670558)
,232,825541651,-111.0103557,33.6510009,POINT (-111.0103557 33.6510009)
,233,825541670,-111.0678697,33.656884,POINT (-111.0678697 33.656884)
,234,825541787,-111.0773999,33.6753741,POINT (-111.0773999 33.6753741)
,235,825541828,-111.0184814,33.6647554,POINT (-111.0184814 33.6647554)
,236,825541886,-111.0198888,33.6507022,POINT (-111.0198888 33.6507022)
,237,825541906,-111.0727877,33.6564164,POINT (-111.0727877 33.6564164)
,238,825541908,-111.1344068,33.6949975,POINT (-111.1344068 33.6949975)
,239,825541928,-111.1233152,33.7022906,POINT (-111.1233152 33.7022906)
,240,825542073,-111.0897569,33.6754765,POINT (-111.0897569 33.6754765)
,241,825542110,-111.0007908,33.6679423,POINT (-111.0007908 33.6679423)
,242,825542122,-111.0939639,33.6702575,POINT (-111.0939639 33.6702575)
,243,825542174,-111.026996,33.6503854,POINT (-111.026996 33.6503854)
,244,825542196,-111.1303058,33.6996857,POINT (-111.1303058 33.6996857)
,245,825542215,-111.1167755,33.7008587,POINT (-111.1167755 33.7008587)
,246,825542334,-111.0898924,33.667053,POINT (-111.0898924 33.667053)
,247,825542372,-111.0955667,33.6654791,POINT (-111.0955667 33.6654791)
,248,825542428,-111.0288061,33.6448987,POINT (-111.0288061 33.6448987)
,249,825542441,-111.0332496,33.6467032,POINT (-111.0332496 33.6467032)
,250,825542470,-111.109348,33.699828,POINT (-111.109348 33.699828)
,251,825542484,-111.1009252,33.6938928,POINT (-111.1009252 33.6938928)
,252,825542622,-111.1057986,33.6664491,POINT (-111.1057986 33.6664491)
,253,825542686,-111.0318365,33.6456583,POINT (-111.0318365 33.6456583)
,254,825542694,-111.0378772,33.6484417,POINT (-111.0378772 33.6484417)
,255,825542717,-111.1074926,33.6991084,POINT (-111.1074926 33.6991084)
,256,825542926,-111.0420722,33.6460452,POINT (-111.0420722 33.6460452)
,257,825542959,-111.0920974,33.6924052,POINT (-111.0920974 33.6924052)
,258,825543049,-111.0815139,33.662161,POINT (-111.0815139 33.662161)
,259,825543147,-111.0475279,33.6514399,POINT (-111.0475279 33.6514399)
,260,825543168,-111.0596972,33.652095,POINT (-111.0596972 33.652095)
,261,825543294,-111.077759,33.6598247,POINT (-111.077759 33.6598247)
,262,825543318,-111.0868693,33.6690714,POINT (-111.0868693 33.6690714)
,263,825543403,-111.0522024,33.6500602,POINT (-111.0522024 33.6500602)
,264,825543434,-111.0661865,33.6568841,POINT (-111.0661865 33.6568841)
,265,825543576,-111.0764788,33.6723886,POINT (-111.0764788 33.6723886)
,266,825543616,-111.0366805,33.6712375,POINT (-111.0366805 33.6712375)
,267,825543684,-111.0183039,33.6515704,POINT (-111.0183039 33.6515704)
,268,825543715,-111.0735502,33.6545852,POINT (-111.0735502 33.6545852)
,269,825543746,-111.1245114,33.700756,POINT (-111.1245114 33.700756)
,270,825543881,-111.0890732,33.6760429,POINT (-111.0890732 33.6760429)
,271,825543966,-111.0091476,33.6483942,POINT (-111.0091476 33.6483942)
,272,825544014,-111.0916418,33.6680753,POINT (-111.0916418 33.6680753)
,273,825544050,-111.025057,33.6494006,POINT (-111.025057 33.6494006)
,274,825544086,-111.1314711,33.6981467,POINT (-111.1314711 33.6981467)
,275,825544119,-111.1174195,33.6999511,POINT (-111.1174195 33.6999511)
,276,825544136,-111.0710812,33.6866902,POINT (-111.0710812 33.6866902)
,277,825544315,-111.0907484,33.6704618,POINT (-111.0907484 33.6704618)
,278,825544393,-110.9932086,33.6625643,POINT (-110.9932086 33.6625643)
,279,825544445,-111.094863,33.6656112,POINT (-111.094863 33.6656112)
,280,825544453,-111.0290108,33.6426663,POINT (-111.0290108 33.6426663)
,281,825544481,-111.0317436,33.6479564,POINT (-111.0317436 33.6479564)
,282,825544497,-111.1117229,33.700036,POINT (-111.1117229 33.700036)
,283,825544507,-111.062156,33.6815276,POINT (-111.062156 33.6815276)
,284,825544621,-111.0028625,33.667509,POINT (-111.0028625 33.667509)
,285,825544632,-111.1039575,33.6662628,POINT (-111.1039575 33.6662628)
,286,825544675,-111.0326656,33.6436735,POINT (-111.0326656 33.6436735)
,287,825544691,-111.0362731,33.6482159,POINT (-111.0362731 33.6482159)
,288,825544709,-111.1086841,33.7010544,POINT (-111.1086841 33.7010544)
,289,825544724,-111.0945285,33.6854271,POINT (-111.0945285 33.6854271)
,290,825544925,-111.0578614,33.6797955,POINT (-111.0578614 33.6797955)
,291,825544948,-111.1138808,33.6673037,POINT (-111.1138808 33.6673037)
,292,825545015,-111.0406725,33.644016,POINT (-111.0406725 33.644016)
,293,825545026,-111.1030766,33.6949532,POINT (-111.1030766 33.6949532)
,294,825545042,-111.0878148,33.6909655,POINT (-111.0878148 33.6909655)
,295,825545157,-111.0803174,33.6631949,POINT (-111.0803174 33.6631949)
,296,825545236,-111.0467461,33.6480528,POINT (-111.0467461 33.6480528)
,297,825545255,-111.0578761,33.6518256,POINT (-111.0578761 33.6518256)
,298,825545364,-111.0764964,33.6595005,POINT (-111.0764964 33.6595005)
,299,825545376,-111.0854997,33.6668009,POINT (-111.0854997 33.6668009)
,300,825545459,-111.0502631,33.6492518,POINT (-111.0502631 33.6492518)
,301,825545474,-111.0647926,33.6536565,POINT (-111.0647926 33.6536565)
,302,825545584,-111.0818841,33.6717115,POINT (-111.0818841 33.6717115)
,303,825545683,-111.0173773,33.6508828,POINT (-111.0173773 33.6508828)
,304,825545697,-111.0711374,33.6558721,POINT (-111.0711374 33.6558721)
,305,825545707,-111.1266279,33.7007176,POINT (-111.1266279 33.7007176)
,306,825545811,-111.089245,33.6788579,POINT (-111.089245 33.6788579)
,307,825545889,-111.0059373,33.6514004,POINT (-111.0059373 33.6514004)
,308,825545891,-111.0893725,33.6660414,POINT (-111.0893725 33.6660414)
,309,825545900,-111.0242163,33.647465,POINT (-111.0242163 33.647465)
,310,825545925,-111.1327087,33.6968332,POINT (-111.1327087 33.6968332)
,311,825545941,-111.1202155,33.7004887,POINT (-111.1202155 33.7004887)
,312,825546049,-111.0895652,33.6722709,POINT (-111.0895652 33.6722709)
,313,825546133,-111.0960801,33.6669469,POINT (-111.0960801 33.6669469)
,314,825546151,-111.0283258,33.6459377,POINT (-111.0283258 33.6459377)
,315,825546166,-111.0313879,33.6498533,POINT (-111.0313879 33.6498533)
,316,825546185,-111.1148736,33.6995454,POINT (-111.1148736 33.6995454)
,317,825546365,-111.1033329,33.6665269,POINT (-111.1033329 33.6665269)
,318,825546388,-111.0318045,33.642997,POINT (-111.0318045 33.642997)
,319,825546404,-111.0356163,33.6463134,POINT (-111.0356163 33.6463134)
,320,825546416,-111.1099018,33.7020655,POINT (-111.1099018 33.7020655)
,321,825546434,-111.0978839,33.6881314,POINT (-111.0978839 33.6881314)
,322,825546571,-111.1106251,33.6661338,POINT (-111.1106251 33.6661338)
,323,825546639,-111.0389635,33.6429765,POINT (-111.0389635 33.6429765)
,324,825546651,-111.1036235,33.696751,POINT (-111.1036235 33.696751)
,325,825546848,-111.0458389,33.6477447,POINT (-111.0458389 33.6477447)
,326,825546869,-111.0548057,33.6528756,POINT (-111.0548057 33.6528756)
,327,825546896,-111.0872915,33.7006481,POINT (-111.0872915 33.7006481)
,328,825547004,-111.0851636,33.6638539,POINT (-111.0851636 33.6638539)
,329,825547093,-111.0504467,33.651803,POINT (-111.0504467 33.651803)
,330,825547105,-111.0637866,33.6558119,POINT (-111.0637866 33.6558119)
,331,825547240,-111.0787,33.6639539,POINT (-111.0787 33.6639539)
,332,825547246,-111.0851267,33.6734759,POINT (-111.0851267 33.6734759)
,333,825547326,-111.0158978,33.651289,POINT (-111.0158978 33.651289)
,334,825547337,-111.0694675,33.6580715,POINT (-111.0694675 33.6580715)
,335,825547356,-111.1291532,33.7017964,POINT (-111.1291532 33.7017964)
,336,825547470,-111.0856083,33.6793041,POINT (-111.0856083 33.6793041)
,337,825547505,-111.0165857,33.6679767,POINT (-111.0165857 33.6679767)
,338,825547538,-111.0027672,33.6532133,POINT (-111.0027672 33.6532133)
,339,825547561,-111.0224135,33.6504665,POINT (-111.0224135 33.6504665)
,340,825547569,-111.0762262,33.6557946,POINT (-111.0762262 33.6557946)
,341,825547570,-111.1323804,33.6958762,POINT (-111.1323804 33.6958762)
,342,825547602,-111.1213216,33.7016043,POINT (-111.1213216 33.7016043)
,343,825547740,-111.0905786,33.6740742,POINT (-111.0905786 33.6740742)
,344,825547803,-111.0104577,33.6670286,POINT (-111.0104577 33.6670286)
,345,825547852,-110.9976633,33.6662444,POINT (-110.9976633 33.6662444)
,346,825547854,-111.0954033,33.6685967,POINT (-111.0954033 33.6685967)
,347,825547898,-111.0288708,33.6475049,POINT (-111.0288708 33.6475049)
,348,825547949,-111.113756,33.7008654,POINT (-111.113756 33.7008654)
,349,825548161,-111.0032824,33.6688507,POINT (-111.0032824 33.6688507)
,350,825548202,-111.1018735,33.6673851,POINT (-111.1018735 33.6673851)
,351,825548210,-111.0310283,33.6442174,POINT (-111.0310283 33.6442174)
,352,825548229,-111.0345576,33.6474183,POINT (-111.0345576 33.6474183)
,353,825548249,-111.1105068,33.701686,POINT (-111.1105068 33.701686)
,354,825548270,-111.0990889,33.6910452,POINT (-111.0990889 33.6910452)
,355,825548439,-111.1081856,33.6662503,POINT (-111.1081856 33.6662503)
,356,825548445,-111.0310401,33.6481102,POINT (-111.0310401 33.6481102)
,357,825548450,-111.0387066,33.6452143,POINT (-111.0387066 33.6452143)
,358,825548461,-111.1054917,33.6969923,POINT (-111.1054917 33.6969923)
,359,825548600,-111.053744,33.6827314,POINT (-111.053744 33.6827314)
,360,825548682,-111.0434526,33.6464853,POINT (-111.0434526 33.6464853)
,361,825548697,-111.0542601,33.6512536,POINT (-111.0542601 33.6512536)
,362,825548704,-111.0955255,33.6955548,POINT (-111.0955255 33.6955548)
,363,825548814,-111.0838351,33.6625181,POINT (-111.0838351 33.6625181)
,364,825548836,-111.051831,33.6761663,POINT (-111.051831 33.6761663)
,365,825548935,-111.0493814,33.6541947,POINT (-111.0493814 33.6541947)
,366,825548948,-111.0617155,33.6544208,POINT (-111.0617155 33.6544208)
,367,825549108,-111.0797777,33.6607372,POINT (-111.0797777 33.6607372)
,368,825549125,-111.0854307,33.6714955,POINT (-111.0854307 33.6714955)
,369,825549245,-111.0119533,33.6510731,POINT (-111.0119533 33.6510731)
