name,link_id,osm_way_id,from_node_id,to_node_id,link_type_name,dir_flag,access,boat,capacity,gnis_feature_id,gnis_state_id,gnis_name,intermittent,tunnel,lanes,length,free_speed,geometry
,13,42401454,2783,2784,reservoir,2,,,,,,,,,1,8.331986889872733,,"LINESTRING (-111.4809296 33.5614411, -111.4809027 33.5615126)"
,14,42401454,2784,240,reservoir,2,,,,,,,,,1,8.626766243811113,,"LINESTRING (-111.4809027 33.5615126, -111.480841 33.5615707)"
,15,42401454,240,2785,reservoir,2,,,,,,,,,1,10.533652101290121,,"LINESTRING (-111.480841 33.5615707, -111.4808786 33.5616601)"
,16,42401454,2785,2786,reservoir,2,,,,,,,,,1,12.845297402205409,,"LINESTRING (-111.4808786 33.5616601, -111.4809135 33.5617719)"
,17,42401454,2786,2787,reservoir,2,,,,,,,,,1,6.99210524267117,,"LINESTRING (-111.4809135 33.5617719, -111.4809349 33.5618322)"
,18,42401454,2787,2788,reservoir,2,,,,,,,,,1,7.175458297649161,,"LINESTRING (-111.4809349 33.5618322, -111.4809161 33.5618948)"
,19,42401454,2788,2789,reservoir,2,,,,,,,,,1,3.93150309435078,,"LINESTRING (-111.4809161 33.5618948, -111.480892 33.5619239)"
,20,42401454,2789,2790,reservoir,2,,,,,,,,,1,9.126975022113912,,"LINESTRING (-111.480892 33.5619239, -111.4808545 33.5619998)"
,21,42401454,2790,2791,reservoir,2,,,,,,,,,1,6.455272648454642,,"LINESTRING (-111.4808545 33.5619998, -111.4808357 33.5620557)"
,22,42401454,2791,2792,reservoir,2,,,,,,,,,1,8.389034353889997,,"LINESTRING (-111.4808357 33.5620557, -111.4808169 33.5621295)"
,23,42401454,2792,2793,reservoir,2,,,,,,,,,1,5.800771959051081,,"LINESTRING (-111.4808169 33.5621295, -111.4808062 33.5621809)"
,24,42401454,2793,2794,reservoir,2,,,,,,,,,1,14.685330613424728,,"LINESTRING (-111.4808062 33.5621809, -111.4808142 33.5623128)"
,25,42401454,2794,241,reservoir,2,,,,,,,,,1,9.908871676142036,,"LINESTRING (-111.4808142 33.5623128, -111.480816 33.5624019)"
,26,42401454,241,2795,reservoir,2,,,,,,,,,1,7.9907836507822925,,"LINESTRING (-111.480816 33.5624019, -111.4808759 33.5624536)"
,27,42401454,2795,2796,reservoir,2,,,,,,,,,1,9.714516977053949,,"LINESTRING (-111.4808759 33.5624536, -111.4809322 33.5625273)"
,28,42401454,2796,2797,reservoir,2,,,,,,,,,1,9.901076085484727,,"LINESTRING (-111.4809322 33.5625273, -111.4810261 33.5625698)"
,29,42401454,2797,2798,reservoir,2,,,,,,,,,1,7.244609078400373,,"LINESTRING (-111.4810261 33.5625698, -111.4810985 33.5625944)"
,30,42401454,2798,2799,reservoir,2,,,,,,,,,1,10.794342774886305,,"LINESTRING (-111.4810985 33.5625944, -111.4812005 33.5626413)"
,31,42401454,2799,242,reservoir,2,,,,,,,,,1,15.17773730986116,,"LINESTRING (-111.4812005 33.5626413, -111.481331 33.5627238)"
,32,42401454,242,2800,reservoir,2,,,,,,,,,1,8.05597141381213,,"LINESTRING (-111.481331 33.5627238, -111.4813694 33.5627888)"
,33,42401454,2800,2801,reservoir,2,,,,,,,,,1,10.44398243127226,,"LINESTRING (-111.4813694 33.5627888, -111.4813668 33.5628827)"
,34,42401454,2801,2802,reservoir,2,,,,,,,,,1,8.210326001904058,,"LINESTRING (-111.4813668 33.5628827, -111.4813614 33.5629564)"
,35,42401454,2802,2803,reservoir,2,,,,,,,,,1,9.039335341329439,,"LINESTRING (-111.4813614 33.5629564, -111.4813104 33.5630257)"
,36,42401454,2803,2804,reservoir,2,,,,,,,,,1,9.448171874956058,,"LINESTRING (-111.4813104 33.5630257, -111.4812648 33.5631017)"
,37,42401454,2804,2805,reservoir,2,,,,,,,,,1,13.021226049641358,,"LINESTRING (-111.4812648 33.5631017, -111.481171 33.5631889)"
,38,42401454,2805,2806,reservoir,2,,,,,,,,,1,23.44765668429918,,"LINESTRING (-111.481171 33.5631889, -111.4810798 33.5633856)"
,39,42401454,2806,2807,reservoir,2,,,,,,,,,1,11.804791062256296,,"LINESTRING (-111.4810798 33.5633856, -111.4809966 33.563466)"
,40,42401454,2807,2808,reservoir,2,,,,,,,,,1,10.001199875711501,,"LINESTRING (-111.4809966 33.563466, -111.4809349 33.5635398)"
,41,42401454,2808,243,reservoir,2,,,,,,,,,1,11.067731444760017,,"LINESTRING (-111.4809349 33.5635398, -111.4808518 33.5636113)"
,42,42401454,243,244,reservoir,2,,,,,,,,,1,13.173880842027714,,"LINESTRING (-111.4808518 33.5636113, -111.4807767 33.5637119)"
,43,42401454,244,2809,reservoir,2,,,,,,,,,1,16.423389432663484,,"LINESTRING (-111.4807767 33.5637119, -111.480664 33.5638259)"
,44,42401454,2809,245,reservoir,2,,,,,,,,,1,17.848595858542897,,"LINESTRING (-111.480664 33.5638259, -111.4805433 33.563951)"
,45,42401454,245,2810,reservoir,2,,,,,,,,,1,29.84331324952667,,"LINESTRING (-111.4805433 33.563951, -111.4803824 33.5641835)"
,46,42401454,2810,2811,reservoir,2,,,,,,,,,1,43.45697042767364,,"LINESTRING (-111.4803824 33.5641835, -111.4801759 33.5645344)"
,47,42401454,2811,2812,reservoir,2,,,,,,,,,1,14.46504586472876,,"LINESTRING (-111.4801759 33.5645344, -111.4801624 33.564664)"
,48,42401454,2812,2813,reservoir,2,,,,,,,,,1,16.127901548114192,,"LINESTRING (-111.4801624 33.564664, -111.48009 33.5647959)"
,49,42401454,2813,2814,reservoir,2,,,,,,,,,1,26.2649302240763,,"LINESTRING (-111.48009 33.5647959, -111.4799371 33.5649948)"
,50,42401454,2814,2815,reservoir,2,,,,,,,,,1,23.661874195003072,,"LINESTRING (-111.4799371 33.5649948, -111.4797869 33.5651669)"
,51,42401454,2815,2816,reservoir,2,,,,,,,,,1,38.21632285374896,,"LINESTRING (-111.4797869 33.5651669, -111.4795429 33.565444)"
,52,42401454,2816,2817,reservoir,2,,,,,,,,,1,20.4709598107571,,"LINESTRING (-111.4795429 33.565444, -111.4794222 33.5655982)"
,53,42401454,2817,2818,reservoir,2,,,,,,,,,1,29.888207030177043,,"LINESTRING (-111.4794222 33.5655982, -111.479221 33.5658083)"
,54,42401454,2818,2819,reservoir,2,,,,,,,,,1,9.844752578941188,,"LINESTRING (-111.479221 33.5658083, -111.4791432 33.5658686)"
,55,42401454,2819,2820,reservoir,2,,,,,,,,,1,10.545154018280444,,"LINESTRING (-111.4791432 33.5658686, -111.4790601 33.5659334)"
,56,42401454,2820,2821,reservoir,2,,,,,,,,,1,12.238046876109914,,"LINESTRING (-111.4790601 33.5659334, -111.4789394 33.5659781)"
,57,42401454,2821,2822,reservoir,2,,,,,,,,,1,8.487753876065428,,"LINESTRING (-111.4789394 33.5659781, -111.4788616 33.5660184)"
,58,42401454,2822,2823,reservoir,2,,,,,,,,,1,8.783598219038382,,"LINESTRING (-111.4788616 33.5660184, -111.4788213 33.5660899)"
,59,42401454,2823,2824,reservoir,2,,,,,,,,,1,6.86209142572772,,"LINESTRING (-111.4788213 33.5660899, -111.478875 33.5661324)"
,60,42401454,2824,2825,reservoir,2,,,,,,,,,1,9.586414905093747,,"LINESTRING (-111.478875 33.5661324, -111.4789742 33.5661569)"
,61,42401454,2825,2826,reservoir,2,,,,,,,,,1,12.102903717183546,,"LINESTRING (-111.4789742 33.5661569, -111.4790976 33.5661212)"
,62,42401454,2826,2827,reservoir,2,,,,,,,,,1,7.4552334718848305,,"LINESTRING (-111.4790976 33.5661212, -111.4791673 33.5660877)"
,63,42401454,2827,2828,reservoir,2,,,,,,,,,1,12.415407086904843,,"LINESTRING (-111.4791673 33.5660877, -111.47928 33.5660273)"
,64,42401454,2828,2829,reservoir,2,,,,,,,,,1,12.423381017268417,,"LINESTRING (-111.47928 33.5660273, -111.4793873 33.5659603)"
,65,42401454,2829,246,reservoir,2,,,,,,,,,1,9.199959321628425,,"LINESTRING (-111.4793873 33.5659603, -111.4794812 33.5659334)"
,66,42401454,246,2830,reservoir,2,,,,,,,,,1,9.109869756788903,,"LINESTRING (-111.4794812 33.5659334, -111.4795777 33.5659491)"
,67,42401454,2830,2831,reservoir,2,,,,,,,,,1,9.14380426929998,,"LINESTRING (-111.4795777 33.5659491, -111.4796448 33.5660094)"
,68,42401454,2831,2832,reservoir,2,,,,,,,,,1,13.590837091407552,,"LINESTRING (-111.4796448 33.5660094, -111.4797387 33.5661033)"
,69,42401454,2832,2833,reservoir,2,,,,,,,,,1,9.588615295966639,,"LINESTRING (-111.4797387 33.5661033, -111.4798272 33.566148)"
,70,42401454,2833,2834,reservoir,2,,,,,,,,,1,24.433783808664952,,"LINESTRING (-111.4798272 33.566148, -111.4800096 33.5663067)"
,71,42401454,2834,2835,reservoir,2,,,,,,,,,1,13.03649877589744,,"LINESTRING (-111.4800096 33.5663067, -111.4800283 33.5664229)"
,72,42401454,2835,2836,reservoir,2,,,,,,,,,1,6.709719163186552,,"LINESTRING (-111.4800283 33.5664229, -111.480031 33.5664832)"
,73,42401454,2836,2837,reservoir,2,,,,,,,,,1,6.15473476830977,,"LINESTRING (-111.480031 33.5664832, -111.4799827 33.5665212)"
,74,42401454,2837,247,reservoir,2,,,,,,,,,1,42.82014954478851,,"LINESTRING (-111.4799827 33.5665212, -111.480301 33.5668004)"
,75,42401454,247,2841,reservoir,2,,,,,,,,,1,13.58283896413027,,"LINESTRING (-111.480301 33.5668004, -111.4801544 33.5668006)"
,76,42401454,2841,2838,reservoir,2,,,,,,,,,1,24.6374367013561,,"LINESTRING (-111.4801544 33.5668006, -111.4800176 33.5666106)"
,77,42401454,2838,2839,reservoir,2,,,,,,,,,1,9.12550659094217,,"LINESTRING (-111.4800176 33.5666106, -111.4800471 33.5666889)"
,78,42401454,2839,2840,reservoir,2,,,,,,,,,1,10.574532800454495,,"LINESTRING (-111.4800471 33.5666889, -111.4800659 33.5667827)"
,79,42401454,2840,2842,reservoir,2,,,,,,,,,1,16.69629327028786,,"LINESTRING (-111.4800659 33.5667827, -111.4801946 33.5668878)"
,80,42401454,2842,2843,reservoir,2,,,,,,,,,1,11.803322409821217,,"LINESTRING (-111.4801946 33.5668878, -111.4801759 33.5669928)"
,81,42401454,2843,2844,reservoir,2,,,,,,,,,1,9.254883237099635,,"LINESTRING (-111.4801759 33.5669928, -111.4801168 33.5670599)"
,82,42401454,2844,2845,reservoir,2,,,,,,,,,1,9.396277689310239,,"LINESTRING (-111.4801168 33.5670599, -111.4800954 33.5671425)"
,83,42401454,2845,2846,reservoir,2,,,,,,,,,1,9.525163898439768,,"LINESTRING (-111.4800954 33.5671425, -111.4800686 33.5672252)"
,84,42401454,2846,2847,reservoir,2,,,,,,,,,1,10.488371980241675,,"LINESTRING (-111.4800686 33.5672252, -111.4800096 33.5673057)"
,85,42401454,2847,2848,reservoir,2,,,,,,,,,1,10.541917387276682,,"LINESTRING (-111.4800096 33.5673057, -111.4799291 33.5673727)"
,86,42401454,2848,2849,reservoir,2,,,,,,,,,1,14.791195230007904,,"LINESTRING (-111.4799291 33.5673727, -111.479862 33.5674934)"
,87,42401454,2849,2850,reservoir,2,,,,,,,,,1,5.74139197145334,,"LINESTRING (-111.479862 33.5674934, -111.4798808 33.5675426)"
,88,42401454,2850,2851,reservoir,2,,,,,,,,,1,6.6149649441036855,,"LINESTRING (-111.4798808 33.5675426, -111.4799398 33.5675761)"
,89,42401454,2851,2852,reservoir,2,,,,,,,,,1,8.649390192677952,,"LINESTRING (-111.4799398 33.5675761, -111.4799693 33.5676499)"
,90,42401454,2852,2853,reservoir,2,,,,,,,,,1,6.578638540793859,,"LINESTRING (-111.4799693 33.5676499, -111.4799559 33.567708)"
,91,42401454,2853,2854,reservoir,2,,,,,,,,,1,9.04831309740331,,"LINESTRING (-111.4799559 33.567708, -111.479921 33.567784)"
,92,42401454,2854,2855,reservoir,2,,,,,,,,,1,6.36423835111127,,"LINESTRING (-111.479921 33.567784, -111.4798781 33.5678287)"
,93,42401454,2855,2856,reservoir,2,,,,,,,,,1,11.963230601596253,,"LINESTRING (-111.4798781 33.5678287, -111.4797923 33.5679091)"
,94,42401454,2856,2857,reservoir,2,,,,,,,,,1,8.788011891913063,,"LINESTRING (-111.4797923 33.5679091, -111.4797467 33.5679784)"
,95,42401454,2857,2858,reservoir,2,,,,,,,,,1,10.549737473810882,,"LINESTRING (-111.4797467 33.5679784, -111.4796662 33.5680455)"
,96,42401454,2858,2859,reservoir,2,,,,,,,,,1,12.413243729299266,,"LINESTRING (-111.4796662 33.5680455, -111.4795858 33.5681348)"
,97,42401454,2859,248,reservoir,2,,,,,,,,,1,9.667653345439973,,"LINESTRING (-111.4795858 33.5681348, -111.4795536 33.5682175)"
,98,42401454,248,2860,reservoir,2,,,,,,,,,1,4.589504862955785,,"LINESTRING (-111.4795536 33.5682175, -111.4795643 33.5682578)"
,99,42401454,2860,2861,reservoir,2,,,,,,,,,1,4.783438719399173,,"LINESTRING (-111.4795643 33.5682578, -111.4795885 33.5682958)"
,100,42401454,2861,2862,reservoir,2,,,,,,,,,1,7.9483491793878365,,"LINESTRING (-111.4795885 33.5682958, -111.479567 33.568365)"
,101,42401454,2862,2863,reservoir,2,,,,,,,,,1,6.231365119647191,,"LINESTRING (-111.479567 33.568365, -111.4795348 33.5684142)"
,102,42401454,2863,2864,reservoir,2,,,,,,,,,1,5.865530702367582,,"LINESTRING (-111.4795348 33.5684142, -111.4794973 33.5684567)"
,103,42401454,2864,2865,reservoir,2,,,,,,,,,1,9.337284321054831,,"LINESTRING (-111.4794973 33.5684567, -111.479449 33.5685304)"
,104,42401454,2865,2866,reservoir,2,,,,,,,,,1,11.697414333774343,,"LINESTRING (-111.479449 33.5685304, -111.4794222 33.5686332)"
,105,42401454,2866,2867,reservoir,2,,,,,,,,,1,7.394818995243624,,"LINESTRING (-111.4794222 33.5686332, -111.4793685 33.5686824)"
,106,42401454,2867,2868,reservoir,2,,,,,,,,,1,4.10236344248257,,"LINESTRING (-111.4793685 33.5686824, -111.4793578 33.5687182)"
,107,42401454,2868,2869,reservoir,2,,,,,,,,,1,4.131178534987353,,"LINESTRING (-111.4793578 33.5687182, -111.4793953 33.5687383)"
,108,42401454,2869,2870,reservoir,2,,,,,,,,,1,5.266778380563645,,"LINESTRING (-111.4793953 33.5687383, -111.4794141 33.568783)"
,109,42401454,2870,2871,reservoir,2,,,,,,,,,1,6.821889107950438,,"LINESTRING (-111.4794141 33.568783, -111.4793739 33.5688344)"
,110,42401454,2871,2872,reservoir,2,,,,,,,,,1,6.782290349069026,,"LINESTRING (-111.4793739 33.5688344, -111.4793095 33.5688634)"
,111,42401454,2872,2873,reservoir,2,,,,,,,,,1,10.891474137761136,,"LINESTRING (-111.4793095 33.5688634, -111.4792049 33.5689081)"
,112,42401454,2873,2874,reservoir,2,,,,,,,,,1,6.787579701794871,,"LINESTRING (-111.4792049 33.5689081, -111.4791405 33.5689372)"
,113,42401454,2874,2875,reservoir,2,,,,,,,,,1,10.591971500891358,,"LINESTRING (-111.4791405 33.5689372, -111.479052 33.5689975)"
,114,42401454,2875,2876,reservoir,2,,,,,,,,,1,11.130908980824666,,"LINESTRING (-111.479052 33.5689975, -111.478993 33.5690847)"
,115,42401454,2876,2877,reservoir,2,,,,,,,,,1,17.00460373448518,,"LINESTRING (-111.478993 33.5690847, -111.4789555 33.5692344)"
,116,42401454,2877,2878,reservoir,2,,,,,,,,,1,6.86897343228267,,"LINESTRING (-111.4789555 33.5692344, -111.4789394 33.5692947)"
,117,42401454,2878,2879,reservoir,2,,,,,,,,,1,3.8882964294002016,,"LINESTRING (-111.4789394 33.5692947, -111.4789769 33.5693104)"
,118,42401454,2879,249,reservoir,2,,,,,,,,,1,3.485726721370633,,"LINESTRING (-111.4789769 33.5693104, -111.4790136 33.5693035)"
,119,42401454,249,2880,reservoir,2,,,,,,,,,1,11.04526282262903,,"LINESTRING (-111.4790136 33.5693035, -111.4791298 33.5692813)"
,120,42401454,2880,2881,reservoir,2,,,,,,,,,1,10.245922136179969,,"LINESTRING (-111.4791298 33.5692813, -111.4792317 33.5693171)"
,121,42401454,2881,2882,reservoir,2,,,,,,,,,1,5.975212138781576,,"LINESTRING (-111.4792317 33.5693171, -111.4792773 33.5693551)"
,122,42401454,2882,2883,reservoir,2,,,,,,,,,1,7.546212955790211,,"LINESTRING (-111.4792773 33.5693551, -111.4793015 33.5694199)"
,123,42401454,2883,2884,reservoir,2,,,,,,,,,1,10.758783982587305,,"LINESTRING (-111.4793015 33.5694199, -111.479288 33.569516)"
,124,42401454,2884,2885,reservoir,2,,,,,,,,,1,12.65712857620738,,"LINESTRING (-111.479288 33.569516, -111.4792424 33.5696233)"
,125,42401454,2885,2886,reservoir,2,,,,,,,,,1,14.94893947250957,,"LINESTRING (-111.4792424 33.5696233, -111.4791995 33.5697529)"
,126,42401454,2886,2887,reservoir,2,,,,,,,,,1,17.782948195951242,,"LINESTRING (-111.4791995 33.5697529, -111.4791486 33.5699071)"
,127,42401454,2887,2888,reservoir,2,,,,,,,,,1,32.93442104201524,,"LINESTRING (-111.4791486 33.5699071, -111.4792022 33.5701999)"
,128,42401454,2888,2889,reservoir,2,,,,,,,,,1,33.92283800114433,,"LINESTRING (-111.4792022 33.5701999, -111.4793953 33.5704591)"
,129,42401454,2889,2890,reservoir,2,,,,,,,,,1,14.6180232026223,,"LINESTRING (-111.4793953 33.5704591, -111.4794785 33.5705708)"
,130,42401454,2890,2891,reservoir,2,,,,,,,,,1,18.107260478336453,,"LINESTRING (-111.4794785 33.5705708, -111.4796153 33.5706871)"
,131,42401454,2891,2892,reservoir,2,,,,,,,,,1,21.2957737988048,,"LINESTRING (-111.4796153 33.5706871, -111.4797682 33.5708301)"
,132,42401454,2892,2893,reservoir,2,,,,,,,,,1,15.90064410973193,,"LINESTRING (-111.4797682 33.5708301, -111.4798875 33.5709329)"
,133,42401454,2893,2894,reservoir,2,,,,,,,,,1,10.216436685505165,,"LINESTRING (-111.4798875 33.5709329, -111.4799707 33.5709932)"
,134,42401454,2894,250,reservoir,2,,,,,,,,,1,18.459815985587994,,"LINESTRING (-111.4799707 33.5709932, -111.4801075 33.5711139)"
,135,42401454,250,2895,reservoir,2,,,,,,,,,1,24.435588797840374,,"LINESTRING (-111.4801075 33.5711139, -111.48031 33.5712547)"
,136,42401454,2895,2896,reservoir,2,,,,,,,,,1,11.513040927475801,,"LINESTRING (-111.48031 33.5712547, -111.4804146 33.5713106)"
,137,42401454,2896,2897,reservoir,2,,,,,,,,,1,9.674999753782798,,"LINESTRING (-111.4804146 33.5713106, -111.4805017 33.5713586)"
,138,42401454,2897,2898,reservoir,2,,,,,,,,,1,12.747740712459947,,"LINESTRING (-111.4805017 33.5713586, -111.4806385 33.5713709)"
,139,42401454,2898,2899,reservoir,2,,,,,,,,,1,6.275646906070484,,"LINESTRING (-111.4806385 33.5713709, -111.4807043 33.5713575)"
,140,42401454,2899,251,reservoir,2,,,,,,,,,1,2.2159180863324126,,"LINESTRING (-111.4807043 33.5713575, -111.4807257 33.5713486)"
,141,42401454,251,2900,reservoir,2,,,,,,,,,1,3.8965037604032475,,"LINESTRING (-111.4807257 33.5713486, -111.4807633 33.5713329)"
,142,42401454,2900,2901,reservoir,2,,,,,,,,,1,6.871170347445419,,"LINESTRING (-111.4807633 33.5713329, -111.4808357 33.5713463)"
,143,42401454,2901,2902,reservoir,2,,,,,,,,,1,8.563842365690093,,"LINESTRING (-111.4808357 33.5713463, -111.4809161 33.5713843)"
,144,42401454,2902,2903,reservoir,2,,,,,,,,,1,3.884799712937824,,"LINESTRING (-111.4809161 33.5713843, -111.480943 33.5714111)"
,145,42401454,2903,2904,reservoir,2,,,,,,,,,1,5.123110805423425,,"LINESTRING (-111.480943 33.5714111, -111.4809564 33.5714558)"
,146,42401454,2904,2905,reservoir,2,,,,,,,,,1,4.970413221001224,,"LINESTRING (-111.4809564 33.5714558, -111.4809564 33.5715005)"
,147,42401454,2905,2906,reservoir,2,,,,,,,,,1,5.351252934148613,,"LINESTRING (-111.4809564 33.5715005, -111.4809778 33.5715452)"
,148,42401454,2906,2907,reservoir,2,,,,,,,,,1,6.3352822258600465,,"LINESTRING (-111.4809778 33.5715452, -111.4810073 33.5715966)"
,149,42401454,2907,2908,reservoir,2,,,,,,,,,1,7.74137107177997,,"LINESTRING (-111.4810073 33.5715966, -111.4809993 33.5716659)"
,150,42401454,2908,2909,reservoir,2,,,,,,,,,1,5.974927439537778,,"LINESTRING (-111.4809993 33.5716659, -111.4809805 33.5717173)"
,151,42401454,2909,2910,reservoir,2,,,,,,,,,1,6.022735873356977,,"LINESTRING (-111.4809805 33.5717173, -111.4810208 33.5717598)"
,152,42401454,2910,2911,reservoir,2,,,,,,,,,1,7.55484297430138,,"LINESTRING (-111.4810208 33.5717598, -111.4810798 33.5718067)"
,153,42401454,2911,2912,reservoir,2,,,,,,,,,1,8.81711139975715,,"LINESTRING (-111.4810798 33.5718067, -111.4811307 33.5718737)"
,154,42401454,2912,2913,reservoir,2,,,,,,,,,1,8.341557142777482,,"LINESTRING (-111.4811307 33.5718737, -111.4812112 33.5719073)"
,155,42401454,2913,2914,reservoir,2,,,,,,,,,1,7.239745833470715,,"LINESTRING (-111.4812112 33.5719073, -111.4812836 33.5719318)"
,156,42401454,2914,2918,reservoir,2,,,,,,,,,1,9.43629247150313,,"LINESTRING (-111.4812836 33.5719318, -111.4813802 33.5719587)"
,157,42401454,2918,2919,reservoir,2,,,,,,,,,1,7.158646517791896,,"LINESTRING (-111.4813802 33.5719587, -111.4814445 33.5719944)"
,158,42401454,2919,2915,reservoir,2,,,,,,,,,1,5.037173690801903,,"LINESTRING (-111.4814445 33.5719944, -111.4814955 33.5720101)"
,159,42401454,2915,2916,reservoir,2,,,,,,,,,1,5.0214354664457606,,"LINESTRING (-111.4814955 33.5720101, -111.4815491 33.5720034)"
,160,42401454,2916,2917,reservoir,2,,,,,,,,,1,12.238971481590514,,"LINESTRING (-111.4815491 33.5720034, -111.4815357 33.5721129)"
,161,42401454,2917,2920,reservoir,2,,,,,,,,,1,6.63616761387818,,"LINESTRING (-111.4815357 33.5721129, -111.4816055 33.5721263)"
,162,42401454,2920,2921,reservoir,2,,,,,,,,,1,7.734890049803968,,"LINESTRING (-111.4816055 33.5721263, -111.4816886 33.5721196)"
,163,42401454,2921,2922,reservoir,2,,,,,,,,,1,9.005435585263445,,"LINESTRING (-111.4816886 33.5721196, -111.4817852 33.5721106)"
,164,42401454,2922,2923,reservoir,2,,,,,,,,,1,8.50712475412739,,"LINESTRING (-111.4817852 33.5721106, -111.4818764 33.5721017)"
,165,42401454,2923,2924,reservoir,2,,,,,,,,,1,7.5155880525757075,,"LINESTRING (-111.4818764 33.5721017, -111.481922 33.5721576)"
,166,42401454,2924,2925,reservoir,2,,,,,,,,,1,6.962051764139328,,"LINESTRING (-111.481922 33.5721576, -111.4819971 33.5721598)"
,167,42401454,2925,2926,reservoir,2,,,,,,,,,1,7.983905373928747,,"LINESTRING (-111.4819971 33.5721598, -111.4820829 33.5721665)"
,168,42401454,2926,2927,reservoir,2,,,,,,,,,1,4.88634127004029,,"LINESTRING (-111.4820829 33.5721665, -111.4821339 33.5721777)"
,169,42401454,2927,252,reservoir,2,,,,,,,,,1,4.437232330839229,,"LINESTRING (-111.4821339 33.5721777, -111.4821553 33.5722134)"
,170,42401454,252,2928,reservoir,2,,,,,,,,,1,34.01255263494876,,"LINESTRING (-111.4821553 33.5722134, -111.481989 33.5724861)"
,171,42401454,2928,2929,reservoir,2,,,,,,,,,1,22.240906792654876,,"LINESTRING (-111.481989 33.5724861, -111.4818361 33.5726403)"
,172,42401454,2929,2930,reservoir,2,,,,,,,,,1,5.974880860099821,,"LINESTRING (-111.4818361 33.5726403, -111.4817879 33.572676)"
,173,42401454,2930,2931,reservoir,2,,,,,,,,,1,10.363785068779361,,"LINESTRING (-111.4817879 33.572676, -111.4816913 33.572723)"
,174,42401454,2931,2932,reservoir,2,,,,,,,,,1,7.859409877938965,,"LINESTRING (-111.4816913 33.572723, -111.4816108 33.5727453)"
,175,42401454,2932,2933,reservoir,2,,,,,,,,,1,4.289917762428844,,"LINESTRING (-111.4816108 33.5727453, -111.4816028 33.5727833)"
,176,42401454,2933,2934,reservoir,2,,,,,,,,,1,6.002244352846183,,"LINESTRING (-111.4816028 33.5727833, -111.4816618 33.5728056)"
,177,42401454,2934,2935,reservoir,2,,,,,,,,,1,5.434852957743884,,"LINESTRING (-111.4816618 33.5728056, -111.4816779 33.5728526)"
,178,42401454,2935,2936,reservoir,2,,,,,,,,,1,4.740101193055741,,"LINESTRING (-111.4816779 33.5728526, -111.4817154 33.5728816)"
,179,42401454,2936,2937,reservoir,2,,,,,,,,,1,3.020206307493376,,"LINESTRING (-111.4817154 33.5728816, -111.4817101 33.5729084)"
,180,42401454,2937,2938,reservoir,2,,,,,,,,,1,6.012744535219813,,"LINESTRING (-111.4817101 33.5729084, -111.4816538 33.5729353)"
,181,42401454,2938,2939,reservoir,2,,,,,,,,,1,7.032928778984447,,"LINESTRING (-111.4816538 33.5729353, -111.4816135 33.5729889)"
,182,42401454,2939,2940,reservoir,2,,,,,,,,,1,6.3385585960835495,,"LINESTRING (-111.4816135 33.5729889, -111.4816269 33.5730448)"
,183,42401454,2940,2941,reservoir,2,,,,,,,,,1,4.289824362828715,,"LINESTRING (-111.4816269 33.5730448, -111.4816725 33.5730515)"
,184,42401454,2941,2942,reservoir,2,,,,,,,,,1,8.508757481337552,,"LINESTRING (-111.4816725 33.5730515, -111.4816618 33.5731275)"
